lyrics,artist
Let's go little kitty cat,beyonce
He don't want no mo',beyonce
Let's go little kitty cat,beyonce
Quite frankly: no more givin' it,beyonce
I'm not feelin' it,beyonce
(Let me show you how to get there),beyonce
Take a left to compassion (Lights will be flashin'),beyonce
Keep straight and you'll see the sun right there,beyonce
Affection (You're in the wrong direction),beyonce
"If I get caught, see, it just seems that you don't care",beyonce
"What about my body, body?",beyonce
"You don't want my body, body",beyonce
Acting like I'm not nobody,beyonce
You gon' make me call somebody,beyonce
"What about my body, body?",beyonce
"What about my body, body?",beyonce
You would rather go and party,beyonce
"Somehow, somewhere I'll be naughty",beyonce
You know I hate sleeping alone,beyonce
But you said that you would soon be home (said that you w,beyonce
"But baby, that was a long time ago",beyonce
"I'm not feelin' it, I'm not feelin' it",beyonce
On top of you not calling me back,beyonce
"You see, I bet you think it's all on track",beyonce
And you actin' like it's all o' that,beyonce
"I'm not feeling it, I'm not feeling it",beyonce
"Let's go, let's go little kitty cat",beyonce
I think it's time to go,beyonce
He don't want no mo',beyonce
Let's go little kitty cat,beyonce
Quite frankly: no more givin' it,beyonce
I'm not feelin' it,beyonce
"I'm taking back the things I got from you, you",beyonce
"And that includes my sweet little nookie too, too",beyonce
"Let's go, let's go, let's go little kitty cat (Kitty cat)",beyonce
"He don't want you anymore, no (Uh, uh, uh)",beyonce
"Let's go, let's go, let's go little kitty cat (Kitty cat)",beyonce
"He don't want you anymore, no",beyonce
"(Ooh, ooh)",beyonce
Got diamonds on my neck,beyonce
Got diamonds on my records,beyonce
"Since 16, I was coming down reppin' Texas",beyonce
How you gon' neglect this? You is just a hot mess,beyonce
"You can call Tyrone, you ain't gots to lie Craig",beyonce
"What about my body, body?",beyonce
"What about by my body, body?",beyonce
"I'm in the house all alone, you rather go and party?",beyonce
"What about my body, body?",beyonce
"You don't want my body, body?",beyonce
Acting like I'm nobody,beyonce
You gon' make me call somebody,beyonce
"Let's go, let's go little kitty cat",beyonce
I think it's time to go,beyonce
"Let's go, little kitty cat",beyonce
He ain't want no mo',beyonce
Let's go little kitty cat,beyonce
"No mo' getting' it, I'm not feelin' it",beyonce
<|endoftext|>,beyonce
If the storm comes,beyonce
If we burn up,beyonce
If the wells run dry,beyonce
You're my reason,beyonce
To believe in,beyonce
Another life,beyonce
If it all ends,beyonce
And it's over,beyonce
If the sky falls fire,beyonce
Best believe me,beyonce
You will see me,beyonce
On the other side,beyonce
If we wake up,beyonce
Lose our patience,beyonce
"Or even lose our lives, oh",beyonce
I'll feel lucky,beyonce
To say that you've been,beyonce
A friend of mine,beyonce
Best believe me,beyonce
You will see me,beyonce
On the other side,beyonce
Sọ kalẹ̀,beyonce
Sọ kalẹ̀,beyonce
Sọ kalẹ̀ wá,beyonce
Wá o wá o,beyonce
Wá Wọnú Ọkàn mi Lọ Olúwa,beyonce
Mababu Katika Mawingu (Sọ kalẹ̀),beyonce
Mababu Katika Mawingu (Olúwa),beyonce
Mababu Katika Mawingu (Sọ kalẹ̀),beyonce
Mababu Katika Mawingu (Olúwa),beyonce
Mababu Katika Mawingu (Sọ kalẹ̀),beyonce
Mababu Katika Mawingu (Olúwa),beyonce
Mababu Katika Mawingu (Sọ kalẹ̀),beyonce
Mababu Katika Mawingu (Oluwa),beyonce
Mababu Katika Mawingu (Sọ kalẹ̀),beyonce
Mababu Katika Mawingu,beyonce
<|endoftext|>,beyonce
"I told you how you hurt me, baby",beyonce
But you don't care,beyonce
"Now I'm crying and deserted, baby",beyonce
But you don't care,beyonce
Ain't nobody tell me this is love,beyonce
When you're immune to all my pain,beyonce
I need you to tell me this is love,beyonce
You don't care?,beyonce
"Well, that's okay",beyonce
"Well, I care",beyonce
I know you don't care too much,beyonce
"But I still care, baby",beyonce
"Oh, I care",beyonce
I know you don't care too much,beyonce
"But I still care, baby",beyonce
"Ever since you knew your power, you made me cry",beyonce
"And now everytime our love goes sour, you won't sympathiz",beyonce
You see these tears falling down to my ears,beyonce
"I swear, you like when I'm in pain, yeah",beyonce
I try to tell you all my fears,beyonce
You still don't care?,beyonce
That's okay,beyonce
"Well, I care",beyonce
I know you don't care too much,beyonce
"But I still care, baby",beyonce
"Oh, I care",beyonce
I know you don't care too much,beyonce
"But I still care, baby",beyonce
"Boy, maybe if you cared enough",beyonce
I wouldn't have to care so much,beyonce
What happened to our trust?,beyonce
Now you're just given up,beyonce
You used to be so in love,beyonce
Now you don't care no more,beyonce
"Oooh, oooh, oooh, oooh",beyonce
"Oooh, oooh, oooh, oooh, whoa",beyonce
"Well, I care",beyonce
I know you don't care too much,beyonce
"But I still care, baby",beyonce
"Oh, I care",beyonce
I know you don't care too much,beyonce
"But I still care, baby",beyonce
I still care,beyonce
I still care,beyonce
I still care,beyonce
<|endoftext|>,beyonce
"Oh Oh Oh I, Oh Oh Oh I",beyonce
If I wrote a book about were we stand,beyonce
"Then the title of my book would be ""Life With Superman.""",beyonce
I count you as a privilege,beyonce
This love is so ideal,beyonce
I'm honored to be in it,beyonce
I know you feel the same,beyonce
I see it everyday in all the things you do,beyonce
In all the things you say,beyonce
"You are my rock, baby you're the truth",beyonce
"You are my rock, I love to rock with you",beyonce
"You are my rock, you're everything i need",beyonce
"You are my rock, so baby rock with me",beyonce
"I wanna kiss you, feel you, please you just fine",beyonce
"I wanna touch you, love you, baby all night",beyonce
Reward you for all the things you do.`,beyonce
"You are my rock, I love to rock with you",beyonce
I love to rock with you,beyonce
Oh Oh Oh I,beyonce
If I were to try to count the ways to make me smile,beyonce
I'd run out of fingers before i run out of timeless,beyonce
Things to talk about,beyonce
Sugar you keeps it going on,beyonce
Make me wanna keep my loving strong,beyonce
Make me wanna try my best to give you what you want,beyonce
And what you need,beyonce
Give you my whole heart,beyonce
Not just a little piece,beyonce
"More than a minimum, I'm talking everything",beyonce
More than a single wish  I'm talking every dream,beyonce
"You are my rock, baby you're the truth",beyonce
"You are my rock, I love to rock with you",beyonce
"You are my rock, you're everything i need",beyonce
"You are my rock, so baby rock with me",beyonce
"I wanna kiss you, feel you, please you just fine",beyonce
"I wanna touch you, love you, baby all night",beyonce
Reward you for all the things you do.`,beyonce
"You are my rock, I love to rock with you",beyonce
I love to rock with you,beyonce
"If there's options, i don't want them. They're not worth",beyonce
"My time cause if it's not you, oh no thank you. I like us",beyonce
"Just fine. You're a rock in a sand, you're a smile in a",beyonce
"Cry, you're my joy through the pain, you're the truth",beyonce
"Through the lies. No matter what i do, i know that i can",beyonce
Count on you,beyonce
"Oh Oh Oh I, Oh Oh Oh I",beyonce
<|endoftext|>,beyonce
"In December, every sign has its own mode",beyonce
I was in love with a Sagittarius,beyonce
See the emotions he put me through,beyonce
From Capricorns to Aquarius,beyonce
They all got their different minds,beyonce
The affection of a Virgo,beyonce
Which sign matches good with mine?,beyonce
"I was in love with a Sagittarius, he blew my mind",beyonce
He also had a flip side too much like a Gemini,beyonce
"He was freaky like a Taurus, the way he handled me, yeah",beyonce
Flirtatious like an Aries,beyonce
Which sign is best for me?,beyonce
"Capricorn, Aquarius, Pisces, Aries, Taurus, Gemini, Cance",beyonce
"Leo, Virgo, Libra, Scorpio, Sagittarius",beyonce
I love all y'all,beyonce
"Capricorn, Aquarius, Pisces, Aries, Taurus, Gemini, Cance",beyonce
"Leo, Virgo, Libra, Scorpio, Sagittarius",beyonce
I love all y'all,beyonce
"Hey, I wish he was a Virgo, the same sign as me",beyonce
"And know how to show me love, 'cause I've been hurt by a",beyonce
(Rewind),beyonce
"I wish he was a Virgo, the same sign as me",beyonce
"And know how to show me love, 'cause I've been hurt by a",beyonce
I want him sexy like a Scorpio,beyonce
"The way he holds me close, yeah",beyonce
Sensitive as a Cancer,beyonce
Every sign from coast to coast,beyonce
"Capricorn, Aquarius, Pisces, Aries, Taurus, Gemini, Cance",beyonce
"Leo, Virgo, Libra, Scorpio, Sagittarius",beyonce
I love all y'all,beyonce
"Capricorn, Aquarius, Pisces, Aries, Taurus, Gemini, Cance",beyonce
"Leo, Virgo, Libra, Scorpio, Sagittarius",beyonce
I love all y'all,beyonce
I can't explain why I love him,beyonce
Bossy like Leo's do,beyonce
Got game like an Aquarius,beyonce
Switch moves after he's been with you,beyonce
Fun like a Libra,beyonce
He stays on my mind,beyonce
He's so unpredictable,beyonce
He reminds me of every sign,beyonce
"Capricorn, Aquarius, Pisces, Aries, Taurus, Gemini, Cance",beyonce
"Leo, Virgo, Libra, Scorpio, Sagittarius",beyonce
I love all y'all,beyonce
"Capricorn, Aquarius, Pisces, Aries, Taurus, Gemini, Cance",beyonce
"Leo, Virgo, Libra, Scorpio, Sagittarius",beyonce
I love all y'all,beyonce
Every sign from the first to the last (Ohh),beyonce
Everyday of the month has its good and its bad,beyonce
(Everyday of the month),beyonce
"I love you all, all twelve signs",beyonce
"Capricorn, Aquarius, Pisces, Aries, Taurus, Gemini, Cance",beyonce
"Capricorn, Aquarius, Pisces, Aries, Taurus, Gemini, Cance",beyonce
"Capricorn, Aquarius, Pisces, Aries, Taurus, Gemini, Cance",beyonce
"Every one of these signs, you know you blowing me away",beyonce
No matter when you're born for sure with me you okay,beyonce
I love every one of y'all no matter what sign you are,beyonce
"January to December, here's my open arms",beyonce
I was in love with a Sagittarius,beyonce
I was in love with a Sagittarius,beyonce
I was in love with a Sagittarius,beyonce
I was in love with a Sagittarius,beyonce
<|endoftext|>,beyonce
Daddy used to take me walkin' down the street,beyonce
"Daddy used to take my hand, say, ""Follow me""",beyonce
Daddy used to lead me back home all the time,beyonce
"I got big enough to run around, Daddy left me outside",beyonce
"He said, ""Find your way back",beyonce
"Big, big world, but you got it, baby",beyonce
Find your way back,beyonce
Don't let this life drive you crazy,beyonce
Find your way back,beyonce
Come back home 'fore the street lights on,beyonce
Find your way back,beyonce
"Find your way back""",beyonce
"Daddy used to tell me, ""Look up at the stars",beyonce
"It's been a long time, but remember who you are",beyonce
"Circle of life, and one day, I might not make it",beyonce
"Circle of life, and one day, I might not make it""",beyonce
"""But you just gotta find your way back",beyonce
"Big, big world, but you got it, baby",beyonce
Find your way back,beyonce
Don't let this life drive you crazy,beyonce
Find your way back,beyonce
Come back home 'fore the street lights on,beyonce
Find your way back,beyonce
"Find your way back""",beyonce
Daddy used to teach me all my moves,beyonce
"Runnin' 'round wild, had to tie my shoes",beyonce
Itty bitty child with a smile like you,beyonce
"Wild, wild child, look a lot like you",beyonce
Daddy used to teach me all my tricks,beyonce
"Runnin' 'round wild, had to get my fix",beyonce
Daddy used to teach me all my plays,beyonce
"On a marathon, have to run my race",beyonce
"""Find your way back",beyonce
"Big, big world, but you got it, baby",beyonce
Find your way back,beyonce
Don't let this life drive you crazy,beyonce
Find your way back,beyonce
Come back home 'fore the street lights on,beyonce
Find your way back,beyonce
"Find your way back, yeah""",beyonce
Rikirobo roborebe,beyonce
Mamasibo robirebi rebi,beyonce
Skindanu dinda dundun,beyonce
Sibirobo roborebe,beyonce
Oroboskibo robi rebirebi,beyonce
Skidin dadun dadun daya,beyonce
Daddy used to teach me all my moves,beyonce
"Runnin' 'round wild, had to tie my shoes",beyonce
Itty bitty child with a smile like you,beyonce
"Wild, wild child, look a lot like you",beyonce
Daddy used to teach me all my tricks,beyonce
"Runnin' 'round wild, had to get my fix",beyonce
Daddy used to teach me all my plays,beyonce
"On a marathon, told me run my race",beyonce
Find your way back,beyonce
"Work, work, work, work, work, work",rihanna
He said me haffi,rihanna
"Work, work, work, work, work, work!",rihanna
He see me do mi,rihanna
"Dirt, dirt, dirt, dirt, dirt, dirt!",rihanna
So me put in,rihanna
"Work, work, work, work, work, work",rihanna
When you ah guh,rihanna
"Learn, learn, learn, learn, learn",rihanna
Meh nuh cyar if him,rihanna
"Hurt, hurt, hurt, hurt, hurting",rihanna
Dry! ...Me a desert him,rihanna
Nuh time to have you lurking,rihanna
Him ah go act like he nuh like it,rihanna
You know I dealt with you the nicest,rihanna
Nuh body touch me you nuh righteous,rihanna
"Nuh badda, text me in a crisis",rihanna
"I believed all of your dreams, adoration",rihanna
You took my heart and my keys and my patience,rihanna
You took my heart on my sleeve for decoration,rihanna
You mistaken my love I brought for you for foundation,rihanna
All that I wanted from you was to give me,rihanna
Something that I never had,rihanna
Something that you've never seen,rihanna
Something that you've never been!,rihanna
Mmmmm!,rihanna
But I wake up and act like nothing's wrong,rihanna
Just get ready fi...,rihanna
"Work, work, work, work, work, work",rihanna
He said me haffi,rihanna
"Work, work, work, work, work, work!",rihanna
He see me do mi,rihanna
"Dirt, dirt, dirt, dirt, dirt, dirt!",rihanna
